Timestamp,Name,Value
19.577121,"NT:/limelight-back/hb",3017
19.57714,"NT:/limelight-back/botpose",0;0;0;0;0;0;36.69053649902344;0;0;0;0
19.577159,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;36.69053649902344;0;0;0;0
19.577196,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;36.69053649902344;0;0;0;0
19.577214,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.414981842041016,""ts"":69384.573735,""v"":0}}"
19.586434,"NT:/limelight-front/tl",31.05907440185547
19.586471,"NT:/limelight-front/tx",10.573208808898926
19.586489,"NT:/limelight-front/ty",19.394643783569336
19.586508,"NT:/limelight-front/ta",0.002209331840276718
19.586526,"NT:/limelight-front/ts",80.53767395019531
19.586526,"NT:/limelight-front/tlong",7.726752281188965
19.586545,"NT:/limelight-front/tshort",4.6031718254089355
19.586563,"NT:/limelight-front/thor",9
19.586582,"NT:/limelight-front/tvert",6
19.5866,"NT:/limelight-front/tc",0.05882352963089943;0.06666667014360428;0.05882352963089943
19.586619,"NT:/limelight-front/hb",1926
19.586638,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.6790771484375
19.586675,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.6790771484375
19.586693,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.6790771484375
19.586712,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.0047640646225773e-05,""tx"":10.569376686358595,""txp"":838.1153564453125,""ty"":19.39747006039113,""typ"":109.57691955566406},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":0.0002745299134403467,""tx"":1.791900703085858,""txp"":672.5,""ty"":12.514640835255165,""typ"":248.0}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":31.05907440185547,""ts"":69235.610772,""v"":1}}"
19.599623,"NT:/limelight-back/tl",20.861703872680664
19.59966,"NT:/limelight-back/tc",0.48627451062202454;0.4901960790157318;0.48627451062202454
19.599697,"NT:/limelight-back/hb",3018
19.599715,"NT:/limelight-back/botpose",0;0;0;0;0;0;37.13726043701172;0;0;0;0
19.599808,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;37.13726043701172;0;0;0;0
19.599827,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;37.13726043701172;0;0;0;0
19.599864,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.861703872680664,""ts"":69405.891309,""v"":0}}"
19.615965,"NT:/limelight-front/tl",28.908334732055664
19.616002,"NT:/limelight-front/tx",1.764646291732788
19.616021,"NT:/limelight-front/ty",12.514720916748047
19.616039,"NT:/limelight-front/ta",0.02847583033144474
19.616058,"NT:/limelight-front/ts",-0
19.616058,"NT:/limelight-front/tlong",22
19.616076,"NT:/limelight-front/tshort",20
19.616095,"NT:/limelight-front/thor",23
19.616114,"NT:/limelight-front/tvert",21
19.616132,"NT:/limelight-front/tc",0.12941177189350128;0.1411764770746231;0.07058823853731155
19.616151,"NT:/limelight-front/hb",1927
19.616169,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.52833557128906
19.616206,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.52833557128906
19.616225,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.52833557128906
19.616243,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":0.0002704385551624,""tx"":1.7646462701798526,""txp"":672.0,""ty"":12.514720924516013,""typ"":248.0}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.908334732055664,""ts"":69265.387235,""v"":1}}"
19.616336,"NT:/limelight-back/tl",17.031648635864258
19.616355,"NT:/limelight-back/tc",0.5254902243614197;0.529411792755127;0.529411792755127
19.616373,"NT:/limelight-back/hb",3019
19.61641,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.30720520019531;0;0;0;0
19.616429,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.30720520019531;0;0;0;0
19.616447,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.30720520019531;0;0;0;0
19.616485,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.031648635864258,""ts"":69423.527217,""v"":0}}"
19.634793,"NT:/limelight-back/tl",18.296241760253906
19.63483,"NT:/limelight-back/tc",0.5333333611488342;0.5333333611488342;0.5333333611488342
19.634849,"NT:/limelight-back/hb",3020
19.634886,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.571800231933594;0;0;0;0
19.634905,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.571800231933594;0;0;0;0
19.634942,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.571800231933594;0;0;0;0
19.63496,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.296241760253906,""ts"":69442.41068,""v"":0}}"
19.646035,"NT:/limelight-front/tl",29.478870391845703
19.646072,"NT:/limelight-front/tx",2.2545056343078613
19.64609,"NT:/limelight-front/ty",12.616817474365234
19.646109,"NT:/limelight-front/ta",0.0038458737544715405
19.646109,"NT:/limelight-front/tlong",16
19.646127,"NT:/limelight-front/tshort",4
19.646146,"NT:/limelight-front/thor",5
19.646165,"NT:/limelight-front/tvert",17
19.646183,"NT:/limelight-front/tc",0.003921568859368563;0.03529411926865578;0.003921568859368563
19.646202,"NT:/limelight-front/hb",1928
19.646294,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.09886932373047
19.646331,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.09886932373047
19.646369,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.09886932373047
19.646406,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":3.641306102508679e-05,""tx"":2.254505640094891,""txp"":681.0,""ty"":12.616817360427362,""typ"":246.0}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.478870391845703,""ts"":69295.401791,""v"":1}}"
19.65544,"NT:/limelight-back/tl",19.973129272460938
19.655606,"NT:/limelight-back/tc",0.501960813999176;0.5058823823928833;0.501960813999176
19.655644,"NT:/limelight-back/hb",3021
19.655681,"NT:/limelight-back/botpose",0;0;0;0;0;0;36.248687744140625;0;0;0;0
19.655699,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;36.248687744140625;0;0;0;0
19.655736,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;36.248687744140625;0;0;0;0
19.655773,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.973129272460938,""ts"":69462.98905,""v"":0}}"
19.674101,"NT:/limelight-back/tl",18.215425491333008
19.674156,"NT:/limelight-back/tc",0.5333333611488342;0.5333333611488342;0.5333333611488342
19.674175,"NT:/limelight-back/hb",3022
19.674212,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.49098205566406;0;0;0;0
19.674231,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.49098205566406;0;0;0;0
19.674268,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.49098205566406;0;0;0;0
19.674286,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.215425491333008,""ts"":69481.778402,""v"":0}}"
19.675084,"NT:/limelight-front/tv",0
19.675103,"NT:/limelight-front/tl",28.52407455444336
19.675121,"NT:/limelight-front/tx",0
19.67514,"NT:/limelight-front/ty",0
19.675158,"NT:/limelight-front/ta",0
19.675158,"NT:/limelight-front/tlong",0
19.675177,"NT:/limelight-front/tshort",0
19.675195,"NT:/limelight-front/thor",0
19.675214,"NT:/limelight-front/tvert",0
19.675232,"NT:/limelight-front/tc",0.0235294122248888;0.03921568766236305;0.003921568859368563
19.675251,"NT:/limelight-front/hb",1929
19.675269,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.14407348632812
19.675288,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.14407348632812
19.675325,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.14407348632812
19.675344,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.52407455444336,""ts"":69324.69697599999,""v"":1}}"
19.694135,"NT:/limelight-back/tl",19.191648483276367
19.694172,"NT:/limelight-back/tc",0.5137255191802979;0.5176470875740051;0.5137255191802979
19.694209,"NT:/limelight-back/hb",3023
19.694228,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.46720504760742;0;0;0;0
19.694246,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.46720504760742;0;0;0;0
19.694283,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.46720504760742;0;0;0;0
19.694302,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.191648483276367,""ts"":69501.761587,""v"":0}}"
19.705636,"NT:/limelight-front/tv",1
19.705691,"NT:/limelight-front/tl",29.793073654174805
19.705691,"NT:/limelight-front/tx",10.17293643951416
19.70571,"NT:/limelight-front/ty",18.891094207763672
19.705729,"NT:/limelight-front/ta",0.0014319743495434523
19.705747,"NT:/limelight-front/ts",86.42366790771484
19.705766,"NT:/limelight-front/tlong",16.031219482421875
19.705766,"NT:/limelight-front/tshort",2.1832399368286133
19.705784,"NT:/limelight-front/thor",4
19.705803,"NT:/limelight-front/tvert",17
19.705821,"NT:/limelight-front/tc",0.01568627543747425;0.0313725508749485;0
19.70584,"NT:/limelight-front/hb",1930
19.705858,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.41307067871094
19.705951,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.41307067871094
19.705988,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.41307067871094
19.706025,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.2911588530405425e-05,""tx"":10.242009825900666,""txp"":831.7432861328125,""ty"":18.896045844899234,""typ"":119.9594497680664}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.793073654174805,""ts"":69355.064494,""v"":1}}"
19.718268,"NT:/limelight-back/tl",23.75681495666504
19.718305,"NT:/limelight-back/tc",0.5137255191802979;0.5137255191802979;0.5137255191802979
19.718324,"NT:/limelight-back/hb",3024
19.718361,"NT:/limelight-back/botpose",0;0;0;0;0;0;40.032371520996094;0;0;0;0
19.71838,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;40.032371520996094;0;0;0;0
19.718417,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;40.032371520996094;0;0;0;0
19.718435,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":23.75681495666504,""ts"":69525.971939,""v"":0}}"
19.736095,"NT:/limelight-front/tv",0
19.736113,"NT:/limelight-front/tl",29.809165954589844
19.736132,"NT:/limelight-front/tx",10.202720642089844
19.736151,"NT:/limelight-front/ty",19.039831161499023
19.736169,"NT:/limelight-front/ta",0
19.736188,"NT:/limelight-front/ts",-94.76364135742188
19.736188,"NT:/limelight-front/tlong",24.083189010620117
19.736206,"NT:/limelight-front/tshort",0
19.736225,"NT:/limelight-front/thor",3
19.736243,"NT:/limelight-front/tvert",25
19.736262,"NT:/limelight-front/tc",0.0117647061124444;0.03529411926865578;0
19.73628,"NT:/limelight-front/hb",1931
19.73667,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.42916870117188
19.736707,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.42916870117188
19.736744,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.42916870117188
19.736763,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":3.518565426929854e-05,""tx"":10.228644007961464,""txp"":831.5,""ty"":19.03971225300583,""typ"":117.0}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.809165954589844,""ts"":69385.637772,""v"":1}}"
19.741048,"NT:/limelight-back/tl",21.755407333374023
19.741085,"NT:/limelight-back/tc",0.49803921580314636;0.49803921580314636;0.49803921580314636
19.741122,"NT:/limelight-back/hb",3025
19.741141,"NT:/limelight-back/botpose",0;0;0;0;0;0;38.03096389770508;0;0;0;0
19.741159,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;38.03096389770508;0;0;0;0
19.741196,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;38.03096389770508;0;0;0;0
19.741215,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":21.755407333374023,""ts"":69548.495161,""v"":0}}"
19.763549,"NT:/limelight-back/tl",21.78081512451172
19.763586,"NT:/limelight-back/tc",0.5411764979362488;0.5411764979362488;0.5411764979362488
19.763605,"NT:/limelight-back/hb",3026
19.763642,"NT:/limelight-back/botpose",0;0;0;0;0;0;38.056373596191406;0;0;0;0
19.76366,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;38.056373596191406;0;0;0;0
19.763697,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;38.056373596191406;0;0;0;0
19.763716,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":21.78081512451172,""ts"":69571.02469800001,""v"":0}}"
19.766721,"NT:/limelight-front/tv",1
19.76674,"NT:/limelight-front/tl",29.952796936035156
19.766758,"NT:/limelight-front/tx",10.331831932067871
19.766777,"NT:/limelight-front/ty",18.567094802856445
19.766795,"NT:/limelight-front/ta",0.0024548128712922335
19.766795,"NT:/limelight-front/ts",78.69007110595703
19.766814,"NT:/limelight-front/tlong",20.39607810974121
19.766832,"NT:/limelight-front/tshort",2.941741943359375
19.766906,"NT:/limelight-front/thor",5
19.766925,"NT:/limelight-front/tvert",21
19.766962,"NT:/limelight-front/tc",0.0235294122248888;0.0235294122248888;0
19.766981,"NT:/limelight-front/hb",1932
19.766999,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.57279968261719
19.767036,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.57279968261719
19.767055,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.57279968261719
19.767092,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.0865911210421473e-05,""tx"":10.287196981822902,""txp"":832.5794067382813,""ty"":18.555608699435368,""typ"":126.95172882080078}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.952796936035156,""ts"":69416.16005,""v"":1}}"
19.78323,"NT:/limelight-back/tl",19.153240203857422
19.783286,"NT:/limelight-back/tc",0.5176470875740051;0.5215686559677124;0.5176470875740051
19.783305,"NT:/limelight-back/hb",3027
19.783323,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.428794860839844;0;0;0;0
19.78336,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.428794860839844;0;0;0;0
19.783379,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.428794860839844;0;0;0;0
19.783416,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.153240203857422,""ts"":69590.83292,""v"":0}}"
19.794639,"NT:/limelight-front/tl",27.37814712524414
19.794676,"NT:/limelight-front/tx",10.381365776062012
19.794694,"NT:/limelight-front/ty",19.27545928955078
19.794713,"NT:/limelight-front/ta",0.0037231328897178173
19.794713,"NT:/limelight-front/ts",14.03624439239502
19.794731,"NT:/limelight-front/tlong",12.611852645874023
19.79475,"NT:/limelight-front/tshort",6.305926322937012
19.794769,"NT:/limelight-front/thor",8
19.794787,"NT:/limelight-front/tvert",14
19.794806,"NT:/limelight-front/tc",0.04313725605607033;0.04313725605607033;0.003921568859368563
19.794843,"NT:/limelight-front/hb",1933
19.794861,"NT:/limelight-front/botpose",0;0;0;0;0;0;64.9981460571289
19.79488,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;64.9981460571289
19.794917,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;64.9981460571289
19.794936,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.0865911210421473e-05,""tx"":10.38136570371887,""txp"":834.4706420898438,""ty"":19.275459937548817,""typ"":112.11764526367188}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":27.37814712524414,""ts"":69444.253402,""v"":1}}"
19.800501,"NT:/limelight-back/tl",16.76809310913086
19.800538,"NT:/limelight-back/tc",0.5254902243614197;0.5254902243614197;0.5254902243614197
19.800556,"NT:/limelight-back/hb",3028
19.800575,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.04364776611328;0;0;0;0
19.800872,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.04364776611328;0;0;0;0
19.800909,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.04364776611328;0;0;0;0
19.800927,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":16.76809310913086,""ts"":69608.06205000001,""v"":0}}"
19.822019,"NT:/limelight-back/tl",19.057981491088867
19.822056,"NT:/limelight-back/tc",0.5411764979362488;0.5411764979362488;0.5411764979362488
19.822074,"NT:/limelight-back/hb",3029
19.822111,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.33353805541992;0;0;0;0
19.82213,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.33353805541992;0;0;0;0
19.822167,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.33353805541992;0;0;0;0
